step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
856,3554176,6848,0.008416178213596246,0.75,0.75,,,,,
857,3557512,6856,0.006744671037185617,1.0,1.0,0.008879668039257277,0.875,0.875,,
858,3562640,6864,0.0051178151763269595,0.875,0.875,,,,,
859,3566296,6872,0.009493856002238435,0.875,0.875,,,,,
860,3569312,6880,0.00870164955673377,0.75,0.75,,,,,
861,3573480,6888,0.008140332952194806,0.625,0.625,,,,,
862,3579248,6896,0.007682329881948399,0.875,0.875,,,,,
863,3583864,6904,0.00702292869396575,1.0,1.0,,,,,
864,3587264,6912,0.007396991700417909,1.0,1.0,,,,,
865,3590536,6920,0.010015701061656628,1.0,1.0,0.0076990690033668825,0.375,0.375,,
866,3595088,6928,0.007391282340357746,0.75,0.75,,,,,
867,3598808,6936,0.00831455035849787,0.875,0.875,,,,,
868,3603296,6944,0.0062234375579992,0.75,0.75,,,,,
869,3607144,6952,0.007554748497436548,0.75,0.75,,,,,
870,3611824,6960,0.0061139927683700555,0.875,0.875,,,,,
871,3616504,6968,0.00750648587288751,0.875,0.875,,,,,
872,3620736,6976,0.00562933739186918,0.875,0.875,,,,,
873,3623688,6984,0.010982530735153477,0.875,0.875,0.0057019357649373634,1.0,1.0,,
874,3627600,6992,0.010560179436523986,0.75,0.75,,,,,
875,3631960,7000,0.006436706945598275,0.625,0.625,,,,,
876,3635808,7008,0.007193790765889695,0.875,0.875,,,,,
877,3639144,7016,0.009026112918244315,0.625,0.625,,,,,
878,3644784,7024,0.005207933629212231,1.0,1.0,,,,,
879,3648504,7032,0.007549480310557532,1.0,1.0,,,,,
880,3652096,7040,0.00865304966814418,0.625,0.625,,,,,
881,3656200,7048,0.008014205131165741,0.75,0.75,0.008833516158781163,0.875,0.875,,
882,3659792,7056,0.010140043961916532,0.75,0.75,,,,,
883,3664472,7064,0.007504429990315975,0.625,0.625,,,,,
884,3667232,7072,0.012207421029878379,0.375,0.375,,,,,
885,3672168,7080,0.00439381935372345,0.875,0.875,,,,,
886,3675696,7088,0.00869474270720537,0.875,0.875,,,,,
887,3679160,7096,0.008439936670590993,1.0,1.0,,,,,
888,3683456,7104,0.007466742617401558,0.875,0.875,,,,,
889,3686728,7112,0.010772518215939367,0.625,0.625,0.009997883128849293,0.875,0.875,,
890,3690192,7120,0.005553475829051995,0.875,0.875,,,,,
891,3693080,7128,0.010754690976917444,0.5,0.5,,,,,
892,3699104,7136,0.007996194868885155,0.875,0.875,,,,,
893,3703976,7144,0.008490488852550266,0.375,0.375,,,,,
894,3708016,7152,0.005693200451220037,0.75,0.75,,,,,
895,3713912,7160,0.005747905423497457,0.875,0.875,,,,,
896,3719232,7168,0.005853539688335814,0.75,0.75,,,,,
897,3721928,7176,0.0075687302113253575,0.75,0.75,0.006803253524261682,0.5,0.5,,
898,3725392,7184,0.009801421037458138,0.625,0.625,,,,,
899,3729432,7192,0.008987074511989395,0.875,0.875,,,,,
900,3733024,7200,0.00905543306807102,0.75,0.75,,,,,
901,3739240,7208,0.005538228594543191,0.625,0.625,,,,,
902,3742448,7216,0.007332456312130563,0.875,0.875,,,,,
903,3746616,7224,0.009991053162206415,0.25,0.25,,,,,
904,3750016,7232,0.00521247208237469,0.875,0.875,,,,,
905,3752968,7240,0.008404692838782485,0.875,0.875,0.005156526744397511,0.875,0.875,,
906,3757392,7248,0.008831586616246813,0.75,0.75,,,,,
907,3760280,7256,0.010787025772049753,0.875,0.875,,,,,
908,3763616,7264,0.009504686654002855,0.375,0.375,,,,,
909,3768040,7272,0.007299277392281633,1.0,1.0,,,,,
910,3770928,7280,0.007494160459188317,0.875,0.875,,,,,
911,3774712,7288,0.006751346373348829,0.875,0.875,,,,,
912,3779392,7296,0.0073384769107031475,0.875,0.875,,,,,
913,3783176,7304,0.0061285071832529745,0.625,0.625,0.00723400429957058,0.875,0.875,,
914,3787152,7312,0.005418061536304846,0.75,0.75,,,,,
915,3792152,7320,0.009038190659055178,0.625,0.625,,,,,
916,3797408,7328,0.004544934744249096,0.875,0.875,,,,,
917,3800232,7336,0.008289516026001404,0.75,0.75,,,,,
918,3803952,7344,0.007969579778572662,0.75,0.75,,,,,
919,3807352,7352,0.007757713536901243,0.75,0.75,,,,,
920,3810304,7360,0.012470939665145559,0.75,0.75,,,,,
921,3815432,7368,0.005555212875999037,0.625,0.625,0.007498502547971312,0.75,0.75,,
922,3818768,7376,0.007530007200088147,0.875,0.875,,,,,
923,3822872,7384,0.008593099652754083,0.875,0.875,,,,,
924,3829024,7392,0.006499571607645142,0.75,0.75,,,,,
925,3833000,7400,0.007657453072782523,0.5,0.5,,,,,
926,3836976,7408,0.006662059198441962,0.875,0.875,,,,,
927,3842168,7416,0.006936254360616552,0.875,0.875,,,,,
928,3845632,7424,0.008356563622214706,0.875,0.875,,,,,
929,3848840,7432,0.012640525990493834,0.625,0.625,0.006205017374674925,1.0,1.0,,
930,3852112,7440,0.008876013231714473,0.75,0.75,,,,,
931,3858392,7448,0.008050993199337626,0.875,0.875,,,,,
932,3861920,7456,0.010066849669537374,0.625,0.625,,,,,
933,3864680,7464,0.010476194994246499,0.75,0.75,,,,,
934,3868208,7472,0.009158347139821398,0.625,0.625,,,,,
935,3874296,7480,0.00512118857455872,1.0,1.0,,,,,
936,3878720,7488,0.00612191985495886,0.75,0.75,,,,,
937,3883976,7496,0.005772661885929816,0.75,0.75,0.005581433121340904,1.0,1.0,,
938,3887888,7504,0.00546502736500822,0.875,0.875,,,,,
939,3892696,7512,0.007216390176528942,0.875,0.875,,,,,
940,3897504,7520,0.007868148829738601,0.75,0.75,,,,,
941,3901800,7528,0.006724841795420289,0.875,0.875,,,,,
942,3907312,7536,0.004996732116480607,0.875,0.875,,,,,
943,3910200,7544,0.007941292698556495,1.0,1.0,,,,,
944,3914112,7552,0.007887016385461958,0.875,0.875,,,,,
945,3916552,7560,0.011388170877553621,0.75,0.75,0.006039572541935592,0.5,0.5,,
946,3919760,7568,0.00740600252554176,1.0,1.0,,,,,
947,3924696,7576,0.008858911516924927,0.625,0.625,,,,,
948,3929248,7584,0.0073567469616252065,1.0,1.0,,,,,
949,3933224,7592,0.01158944735394299,0.75,0.75,,,,,
950,3936752,7600,0.0087940858430894,0.75,0.75,,,,,
951,3941496,7608,0.004787464570195363,1.0,1.0,,,,,
952,3946624,7616,0.0067100525906851356,0.875,0.875,,,,,
953,3950024,7624,0.00686567071805443,1.0,1.0,0.011557615597914588,0.75,0.75,,
954,3954128,7632,0.008837892449186263,0.75,0.75,,,,,
955,3961112,7640,0.005410760656450865,0.75,0.75,,,,,
956,3963872,7648,0.008907727402291026,0.75,0.75,,,,,
957,3969000,7656,0.006735288600201672,0.625,0.625,,,,,
958,3976624,7664,0.004730167710579056,0.625,0.625,,,,,
959,3980984,7672,0.008253354310802721,0.75,0.75,,,,,
960,3984640,7680,0.007556380773630032,0.875,0.875,,,,,
961,3987528,7688,0.009718426380418371,0.75,0.75,0.007731073322170558,1.0,1.0,,
962,3993680,7696,0.0048650356038190635,0.875,0.875,,,,,
963,3997976,7704,0.008352870708293473,0.75,0.75,,,,,
964,4000864,7712,0.010843094438165031,0.625,0.625,,,,,
965,4006248,7720,0.005240290584006519,0.75,0.75,,,,,
966,4009072,7728,0.008418752081870541,0.75,0.75,,,,,
967,4012984,7736,0.00776294623550552,0.875,0.875,,,,,
968,4016960,7744,0.00622897040852509,0.875,0.875,,,,,
969,4022984,7752,0.006365656544982371,0.875,0.875,0.009877082723245218,0.875,0.875,,
970,4027600,7760,0.006878271027647563,0.625,0.625,,,,,
971,4032856,7768,0.005376292610482659,1.0,1.0,,,,,
972,4036128,7776,0.009584524358984072,0.75,0.75,,,,,
973,4040104,7784,0.007707636082371311,0.75,0.75,,,,,
974,4042608,7792,0.007958471121604948,0.875,0.875,,,,,
975,4046520,7800,0.005724173357591361,1.0,1.0,,,,,
976,4051008,7808,0.008837315911842399,0.75,0.75,,,,,
977,4056648,7816,0.004844147470631464,0.75,0.75,0.00621037121802078,0.875,0.875,,
978,4062288,7824,0.005978679382093529,0.625,0.625,,,,,
979,4067800,7832,0.005049114258145178,0.75,0.75,,,,,
980,4072032,7840,0.006976002301981158,0.875,0.875,,,,,
981,4075496,7848,0.012557967610849785,0.875,0.875,,,,,
982,4080304,7856,0.005486270932039155,1.0,1.0,,,,,
983,4084600,7864,0.009109515542233295,0.5,0.5,,,,,
984,4088320,7872,0.005324258188493401,0.875,0.875,,,,,
985,4092936,7880,0.00760043497421901,0.75,0.75,0.008957360067275983,0.75,0.75,,
986,4097872,7888,0.0068774461533148284,0.75,0.75,,,,,
987,4101720,7896,0.007758240553424307,0.875,0.875,,,,,
988,4106912,7904,0.006991790197704121,0.75,0.75,,,,,
989,4111016,7912,0.007584968660268167,0.75,0.75,,,,,
990,4116016,7920,0.007667491412898791,0.625,0.625,,,,,
991,4120248,7928,0.0064721326489988636,0.875,0.875,,,,,
992,4125120,7936,0.005359549386170411,0.875,0.875,,,,,
993,4130504,7944,0.006775212415338431,0.75,0.75,0.0074715808640647,0.875,0.875,,
994,4135120,7952,0.00613870930400773,1.0,1.0,,,,,
995,4139224,7960,0.005800207204661954,1.0,1.0,,,,,
996,4144224,7968,0.006179309355213914,0.875,0.875,,,,,
997,4147560,7976,0.009373937942296247,0.625,0.625,,,,,
998,4153072,7984,0.004908562325781391,1.0,1.0,,,,,
999,4157752,7992,0.006084968905195421,0.875,0.875,,,,,
1000,4161728,8000,0.007744710425067856,0.625,0.625,,,,,
1001,4165064,8008,0.008818179679263396,1.0,1.0,0.010594067320887333,0.875,0.875,,
1002,4169104,8016,0.007163077533075744,0.875,0.875,,,,,
1003,4174296,8024,0.006200776410046249,0.875,0.875,,,,,
1004,4177824,8032,0.003979843000246013,0.875,0.875,,,,,
1005,4181096,8040,0.008394177402536283,0.75,0.75,,,,,
1006,4185776,8048,0.005831836959999066,0.875,0.875,,,,,
1007,4189048,8056,0.006151960650804013,0.875,0.875,,,,,
1008,4193024,8064,0.007587794528729753,0.875,0.875,,,,,
1009,4197320,8072,0.007664878825030487,1.0,1.0,0.005557527205147894,0.875,0.875,,
1010,4200784,8080,0.008103290495020189,0.875,0.875,,,,,
1011,4204696,8088,0.010430987476420314,0.875,0.875,,,,,
1012,4207968,8096,0.007828122280967085,0.875,0.875,,,,,
1013,4212712,8104,0.007167980543724575,0.875,0.875,,,,,
1014,4217200,8112,0.005165959207764841,1.0,1.0,,,,,
1015,4222328,8120,0.004957630381368275,1.0,1.0,,,,,
1016,4225344,8128,0.006385889098777523,0.875,0.875,,,,,
1017,4230920,8136,0.008206897785464152,0.75,0.75,0.01084992642971765,0.5,0.5,,
1018,4234768,8144,0.00451713630375881,0.875,0.875,,,,,
1019,4239960,8152,0.006890316780017519,0.875,0.875,,,,,
1020,4244896,8160,0.007659668042345047,0.5,0.5,,,,,
1021,4248936,8168,0.008501639980290094,0.5,0.5,,,,,
1022,4253232,8176,0.006347071918217748,0.75,0.75,,,,,
1023,4257144,8184,0.006789048656175408,0.75,0.75,,,,,
1024,4260544,8192,0.008218149120656545,0.75,0.75,,,,,
1025,4264520,8200,0.011359838333065357,0.875,0.875,0.010468679430641729,0.75,0.75,,
1026,4268816,8208,0.004495109803085719,1.0,1.0,,,,,
1027,4272280,8216,0.01032592088235716,0.5,0.5,,,,,
1028,4277088,8224,0.005643575952485868,0.875,0.875,,,,,
1029,4282728,8232,0.006931315684952886,0.625,0.625,,,,,
1030,4288240,8240,0.007835296028596077,0.875,0.875,,,,,
1031,4293176,8248,0.005523302654526211,0.875,0.875,,,,,
1032,4297280,8256,0.005216124954969537,0.875,0.875,,,,,
1033,4301896,8264,0.007575327315012396,1.0,1.0,0.005930146515966303,1.0,1.0,,
1034,4305168,8272,0.00782195561485619,1.0,1.0,,,,,
1035,4308568,8280,0.012319654564648496,0.75,0.75,,,,,
1036,4311904,8288,0.006744941415972681,0.875,0.875,,,,,
1037,4315688,8296,0.0063056489983694545,0.875,0.875,,,,,
1038,4322928,8304,0.00675463714361248,0.875,0.875,,,,,
1039,4327352,8312,0.00904160516273516,0.75,0.75,,,,,
1040,4332864,8320,0.005939967056470139,0.625,0.625,,,,,
1041,4336648,8328,0.008534878278426193,0.5,0.5,0.007095305567934746,1.0,1.0,,
1042,4340752,8336,0.007661674556933269,1.0,1.0,,,,,
1043,4344728,8344,0.0065192182707264415,0.875,0.875,,,,,
1044,4348768,8352,0.0070417030670927375,0.875,0.875,,,,,
1045,4353064,8360,0.008831224195840395,0.75,0.75,,,,,
1046,4357296,8368,0.0057353103504541175,0.875,0.875,,,,,
1047,4360376,8376,0.008220541952737291,0.75,0.75,,,,,
1048,4364224,8384,0.008443944977900767,0.75,0.75,,,,,
1049,4367432,8392,0.005673065056761038,0.75,0.75,0.006469703817095772,1.0,1.0,,
1050,4370832,8400,0.007630194889922494,0.875,0.875,,,,,
1051,4375896,8408,0.007732792266954488,0.625,0.625,,,,,
1052,4380576,8416,0.00683053759111505,0.75,0.75,,,,,
1053,4385448,8424,0.006453150233402843,0.75,0.75,,,,,
1054,4389680,8432,0.00989028650149957,0.375,0.375,,,,,
1055,4393144,8440,0.008295131540942144,0.75,0.75,,,,,
1056,4398080,8448,0.006202200107309398,1.0,1.0,,,,,
1057,4402248,8456,0.010741649427236223,0.625,0.625,0.009087343681159744,1.0,1.0,,
1058,4406864,8464,0.008815391786597135,0.625,0.625,,,,,
1059,4410136,8472,0.007886691219788106,0.875,0.875,,,,,
1060,4415392,8480,0.006489611502515415,0.625,0.625,,,,,
1061,4420648,8488,0.00658163271220555,1.0,1.0,,,,,
1062,4424304,8496,0.01036355153656631,0.875,0.875,,,,,
1063,4428920,8504,0.009580743751454731,0.75,0.75,,,,,
1064,4434688,8512,0.00444858034947211,0.875,0.875,,,,,
1065,4438216,8520,0.007742628601429789,0.75,0.75,0.004310811889032471,1.0,1.0,,
1066,4441808,8528,0.008583927421871725,1.0,1.0,,,,,
1067,4449624,8536,0.006304715132410493,1.0,1.0,,,,,
1068,4454688,8544,0.008990595859872268,0.875,0.875,,,,,
1069,4458216,8552,0.010717389727954217,0.75,0.75,,,,,
1070,4462640,8560,0.0070663482800988504,0.875,0.875,,,,,
1071,4465976,8568,0.008740898291772147,0.625,0.625,,,,,
1072,4469952,8576,0.007446732184432934,0.875,0.875,,,,,
1073,4474440,8584,0.006704243609176157,0.875,0.875,0.009760780969347446,0.75,0.75,,
1074,4477840,8592,0.006338595572979962,0.75,0.75,,,,,
1075,4481048,8600,0.008402372097059662,1.0,1.0,,,,,
1076,4484896,8608,0.006776503565205871,1.0,1.0,,,,,
1077,4489192,8616,0.006541430388978922,0.75,0.75,,,,,
1078,4492016,8624,0.008039079314011757,1.0,1.0,,,,,
1079,4495992,8632,0.006318343866818395,0.875,0.875,,,,,
1080,4498816,8640,0.006913689091737849,0.875,0.875,,,,,
1081,4502472,8648,0.007221398001948473,0.875,0.875,0.007281498608024929,0.875,0.875,,
1082,4506512,8656,0.006623016570757912,0.75,0.75,,,,,
1083,4511128,8664,0.006977643469121818,0.875,0.875,,,,,
1084,4515360,8672,0.00536399692292365,1.0,1.0,,,,,
1085,4518440,8680,0.007494959524876541,1.0,1.0,,,,,
1086,4521456,8688,0.007520320673485917,0.75,0.75,,,,,
1087,4525304,8696,0.004443224158018714,1.0,1.0,,,,,
1088,4528832,8704,0.006948046397675033,0.75,0.75,,,,,
1089,4533448,8712,0.0053047679781926,0.75,0.75,0.010126130274150515,0.75,0.75,,
1090,4539536,8720,0.006083601655969379,0.625,0.625,,,,,
1091,4544088,8728,0.008011440915050828,0.875,0.875,,,,,
1092,4547808,8736,0.006529784787873002,1.0,1.0,,,,,
1093,4551336,8744,0.008991334651419396,0.75,0.75,,,,,
1094,4553712,8752,0.00640038165370626,1.0,1.0,,,,,
1095,4557368,8760,0.005815706740613719,0.875,0.875,,,,,
1096,4562112,8768,0.005008148653657493,0.875,0.875,,,,,
1097,4567176,8776,0.005576050689282696,0.625,0.625,0.005618411713852704,1.0,1.0,,
1098,4571344,8784,0.006208747964474627,0.875,0.875,,,,,
1099,4574936,8792,0.007507621912595527,0.875,0.875,,,,,
1100,4578208,8800,0.007716779913648203,0.875,0.875,,,,,
1101,4581032,8808,0.005928668638735524,0.75,0.75,,,,,
1102,4584624,8816,0.009011200461155807,0.75,0.75,,,,,
1103,4589240,8824,0.005476788713757316,0.625,0.625,,,,,
1104,4594112,8832,0.008366154714517548,0.75,0.75,,,,,
1105,4597960,8840,0.007098970161276028,1.0,1.0,0.009718694760355454,0.5,0.5,,
1106,4601296,8848,0.009561389426973311,0.875,0.875,,,,,
1107,4605720,8856,0.0060580667330863945,0.875,0.875,,,,,
1108,4610976,8864,0.005003760996712211,0.875,0.875,,,,,
1109,4615592,8872,0.008130820875116478,0.625,0.625,,,,,
1110,4619376,8880,0.00647047774130169,0.75,0.75,,,,,
1111,4623416,8888,0.008503910460012446,0.75,0.75,,,,,
1112,4627712,8896,0.007273448537820928,0.75,0.75,,,,,
1113,4631048,8904,0.010016961672548107,0.625,0.625,0.0076196005667523055,0.875,0.875,,
1114,4634192,8912,0.006248946292114784,0.75,0.75,,,,,
1115,4637976,8920,0.009062264876662209,1.0,1.0,,,,,
1116,4641248,8928,0.005405851387566339,1.0,1.0,,,,,
1117,4645672,8936,0.00880267059780614,0.875,0.875,,,,,
1118,4650032,8944,0.009687250334303898,0.625,0.625,,,,,
1119,4653624,8952,0.007508389125693004,0.875,0.875,,,,,
1120,4657344,8960,0.006842896723926617,1.0,1.0,,,,,
1121,4661576,8968,0.008646332334045076,0.625,0.625,0.0077901097342786925,0.75,0.75,,
1122,4665872,8976,0.0054349051222800215,0.875,0.875,,,,,
1123,4669848,8984,0.008076311222535713,0.875,0.875,,,,,
1124,4674528,8992,0.007085733998960212,0.5,0.5,,,,,
1125,4679784,9000,0.004794245363532318,0.75,0.75,,,,,
1126,4683504,9008,0.00831406003016872,0.75,0.75,,,,,
1127,4688632,9016,0.002471475117024688,1.0,1.0,,,,,
1128,4692288,9024,0.009373644079764985,0.625,0.625,,,,,
1129,4696520,9032,0.006025936375220546,0.875,0.875,0.007488002601971392,0.75,0.75,,
1130,4701712,9040,0.00775915934558284,0.875,0.875,,,,,
1131,4706648,9048,0.006858947150987963,0.875,0.875,,,,,
1132,4710112,9056,0.00662726891320221,0.75,0.75,,,,,
1133,4713448,9064,0.010061272068962982,0.625,0.625,,,,,
1134,4718384,9072,0.00663677973946979,0.875,0.875,,,,,
1135,4723000,9080,0.007928349321799503,0.625,0.625,,,,,
1136,4726464,9088,0.00798797389137674,0.875,0.875,,,,,
1137,4729800,9096,0.0063079501992325,0.875,0.875,0.006990362048658036,0.625,0.625,,
1138,4734096,9104,0.007398756746678059,0.875,0.875,,,,,
1139,4739160,9112,0.007999173374985609,0.75,0.75,,,,,
1140,4742176,9120,0.010187684812073836,0.625,0.625,,,,,
1141,4745896,9128,0.011820301264500802,0.625,0.625,,,,,
1142,4751600,9136,0.008706855480564116,0.75,0.75,,,,,
1143,4754424,9144,0.005851744300423603,1.0,1.0,,,,,
1144,4758720,9152,0.007105271597636076,0.75,0.75,,,,,
1145,4761736,9160,0.008907903798717639,1.0,1.0,0.0087913915163306,1.0,1.0,,
1146,4765712,9168,0.0053242890420108204,0.75,0.75,,,,,
1147,4770264,9176,0.005794314843091353,1.0,1.0,,,,,
1148,4774368,9184,0.006661179606080841,0.75,0.75,,,,,
1149,4779688,9192,0.006519191863471848,0.625,0.625,,,,,
1150,4784624,9200,0.007171878635801333,0.75,0.75,,,,,
1151,4788216,9208,0.005504066751533567,0.75,0.75,,,,,
1152,4793792,9216,0.005272842466517987,1.0,1.0,,,,,
1153,4797640,9224,0.006187257708376368,1.0,1.0,0.007357718138678198,0.875,0.875,,
1154,4803600,9232,0.008119129822329072,0.625,0.625,,,,,
1155,4807128,9240,0.0076519827946720685,0.875,0.875,,,,,
1156,4809888,9248,0.005657071884876661,0.875,0.875,,,,,
1157,4813800,9256,0.005364276249944087,0.875,0.875,,,,,
1158,4818928,9264,0.006750130738570117,0.625,0.625,,,,,
1159,4823160,9272,0.007945925282666844,0.75,0.75,,,,,
1160,4826944,9280,0.005932742922204401,0.75,0.75,,,,,
1161,4830600,9288,0.007524405943527893,1.0,1.0,0.009121154748132848,0.875,0.875,,
1162,4835280,9296,0.006537605029704771,0.75,0.75,,,,,
1163,4839256,9304,0.007138636979379836,0.75,0.75,,,,,
1164,4844064,9312,0.0048392851481425525,0.875,0.875,,,,,
1165,4849128,9320,0.0039942588941770385,0.875,0.875,,,,,
1166,4852592,9328,0.007507740990507088,0.75,0.75,,,,,
1167,4857656,9336,0.007984300503582096,0.625,0.625,,,,,
1168,4861376,9344,0.007999502077300553,0.625,0.625,,,,,
1169,4863048,9352,0.009322346380047569,0.875,0.875,0.008439369831012617,0.875,0.875,,
1170,4865616,9360,0.008023902095612977,0.875,0.875,,,,,
1171,4870040,9368,0.007919092183412203,0.875,0.875,,,,,
1172,4872864,9376,0.009007532922361328,0.75,0.75,,,,,
1173,4876776,9384,0.005840451879989606,0.625,0.625,,,,,
1174,4880112,9392,0.008468633237829854,1.0,1.0,,,,,
1175,4883704,9400,0.007509760483776683,0.625,0.625,,,,,
1176,4888320,9408,0.00623312024134802,0.875,0.875,,,,,
1177,4893896,9416,0.006485916263060344,0.75,0.75,0.00815886962993785,0.875,0.875,,
1178,4897872,9424,0.009060180168156158,0.75,0.75,,,,,
1179,4902744,9432,0.007598954930967107,0.875,0.875,,,,,
1180,4906144,9440,0.009601603234062901,0.875,0.875,,,,,
1181,4912296,9448,0.007416575627278304,0.875,0.875,,,,,
1182,4916464,9456,0.006183010954821972,1.0,1.0,,,,,
1183,4920568,9464,0.008555252347883666,0.875,0.875,,,,,
1184,4924096,9472,0.006583462373004983,1.0,1.0,,,,,
1185,4930056,9480,0.004573340236397118,0.625,0.625,0.00704749107725172,0.875,0.875,,
1186,4934736,9488,0.005871407628152557,0.75,0.75,,,,,
1187,4940120,9496,0.006323651689635443,1.0,1.0,,,,,
1188,4944544,9504,0.005754884934741298,0.875,0.875,,,,,
1189,4948392,9512,0.008050058468101962,1.0,1.0,,,,,
1190,4953840,9520,0.007407508991545052,0.5,0.5,,,,,
1191,4956536,9528,0.00872308190021764,1.0,1.0,,,,,
1192,4961472,9536,0.006857873866792657,1.0,1.0,,,,,
1193,4965064,9544,0.0074063515446488384,1.0,1.0,0.008706369080760284,0.75,0.75,,
1194,4969104,9552,0.007491468212827823,0.625,0.625,,,,,
1195,4973848,9560,0.010842025157818496,0.75,0.75,,,,,
1196,4977760,9568,0.008108572035672794,0.75,0.75,,,,,
1197,4983400,9576,0.005437179965163098,0.875,0.875,,,,,
1198,4987120,9584,0.0057818362806153585,0.875,0.875,,,,,
1199,4990008,9592,0.0072028846054961555,0.875,0.875,,,,,
1200,4994944,9600,0.007152968132130316,1.0,1.0,,,,,
1201,4996936,9608,0.008432748578327964,0.875,0.875,0.00977507998505857,0.625,0.625,,
1202,4999696,9616,0.009819925338899981,0.75,0.75,,,,,
1203,5002584,9624,0.00885713335410014,0.75,0.75,,,,,
1204,5007520,9632,0.008276608649673915,0.875,0.875,,,,,
1205,5012712,9640,0.006608721367787747,0.875,0.875,,,,,
1206,5018032,9648,0.006204122814046217,0.625,0.625,,,,,
1207,5022136,9656,0.005210944022823782,1.0,1.0,,,,,
1208,5027456,9664,0.00773964817759531,1.0,1.0,,,,,
1209,5031752,9672,0.005677129140567225,0.75,0.75,0.005667388893601317,0.875,0.875,,
1210,5035408,9680,0.00628994975779816,0.875,0.875,,,,,
1211,5041176,9688,0.005523874825113129,0.75,0.75,,,,,
1212,5045024,9696,0.0074412523171085475,1.0,1.0,,,,,
1213,5049832,9704,0.009740204545255648,0.75,0.75,,,,,
1214,5054576,9712,0.005654947853279815,0.875,0.875,,,,,
1215,5058872,9720,0.004995223860357184,0.875,0.875,,,,,
1216,5063168,9728,0.007970103832493159,0.625,0.625,,,,,
1217,5066056,9736,0.005981301406294914,0.875,0.875,0.006036022981344862,0.75,0.75,,
1218,5069712,9744,0.007194934728854122,0.875,0.875,,,,,
1219,5072472,9752,0.006862741695788009,1.0,1.0,,,,,
1220,5076832,9760,0.009224689455933265,0.5,0.5,,,,,
1221,5082472,9768,0.006848051355262428,0.875,0.875,,,,,
1222,5088240,9776,0.005881523425953752,0.875,0.875,,,,,
1223,5091448,9784,0.00943911060880037,0.75,0.75,,,,,
1224,5095360,9792,0.008566099472223187,0.75,0.75,,,,,
1225,5100040,9800,0.005368129715650615,0.875,0.875,0.0060421425947843835,0.875,0.875,,
1226,5105296,9808,0.006498405850358109,0.75,0.75,,,,,
1227,5109016,9816,0.009045592332474124,0.625,0.625,,,,,
1228,5112736,9824,0.008843611268837771,0.75,0.75,,,,,
1229,5116008,9832,0.004625311812542802,1.0,1.0,,,,,
1230,5120240,9840,0.0075045283732392085,0.875,0.875,,,,,
1231,5125240,9848,0.004832683927453461,0.875,0.875,,,,,
1232,5129920,9856,0.007595385433541047,0.75,0.75,,,,,
1233,5133704,9864,0.006379171112753635,0.75,0.75,0.008012993416475248,0.875,0.875,,
1234,5138448,9872,0.006545794845228936,0.625,0.625,,,,,
1235,5143000,9880,0.0039712930989904095,0.875,0.875,,,,,
1236,5148448,9888,0.007992620636029549,0.75,0.75,,,,,
1237,5151912,9896,0.008997524212880853,0.75,0.75,,,,,
1238,5155824,9904,0.00674240575627392,0.875,0.875,,,,,
1239,5159416,9912,0.008445895628959475,0.75,0.75,,,,,
1240,5161728,9920,0.006989035953491189,0.875,0.875,,,,,
1241,5166792,9928,0.007928962339116687,0.75,0.75,0.006918826579269989,0.75,0.75,,
1242,5171664,9936,0.00809289543702314,0.75,0.75,,,,,
1243,5175448,9944,0.005077220111553873,0.875,0.875,,,,,
1244,5178464,9952,0.006210327898835946,1.0,1.0,,,,,
1245,5181672,9960,0.00536797270437352,0.875,0.875,,,,0.7979999780654907,0.7517286463392274
1246,5187312,9968,0.006435374575650812,0.75,0.75,,,,,
1247,5191864,9976,0.005688494985098578,0.875,0.875,,,,,
1248,5195840,9984,0.008054865182749798,0.875,0.875,,,,,
1249,5199432,9992,0.00898338624914972,0.625,0.625,0.007651825007081033,0.625,0.625,,
1250,5204112,10000,0.006409921441010802,0.5,0.5,,,,,
1251,5209624,10008,0.004616964142850621,0.875,0.875,,,,,
1252,5213536,10016,0.004830127188314699,0.875,0.875,,,,,
1253,5218216,10024,0.004795458487282843,1.0,1.0,,,,,
1254,5222640,10032,0.00679791024036741,0.75,0.75,,,,,
1255,5228728,10040,0.005524511775443414,0.75,0.75,,,,,
1256,5234432,10048,0.004091906924280374,0.875,0.875,,,,,
1257,5239816,10056,0.0027888397587919216,1.0,1.0,0.00948620481545491,1.0,1.0,,
1258,5243024,10064,0.010203439213986826,0.875,0.875,,,,,
1259,5248216,10072,0.004928729533507678,0.875,0.875,,,,,
1260,5252128,10080,0.006716246518177465,1.0,1.0,,,,,
1261,5255976,10088,0.007334412982212431,0.5,0.5,,,,,
1262,5259952,10096,0.005692562404372473,0.875,0.875,,,,,
1263,5263992,10104,0.007831075767054834,1.0,1.0,,,,,
1264,5268288,10112,0.007167850898452522,0.75,0.75,,,,,
1265,5275784,10120,0.004050778447209213,0.875,0.875,0.008384971196642641,0.75,0.75,,
1266,5281296,10128,0.004437752106500382,1.0,1.0,,,,,
1267,5284376,10136,0.007106789411823473,1.0,1.0,,,,,
1268,5288224,10144,0.005506989152027709,0.75,0.75,,,,,
1269,5293352,10152,0.007398034798382904,0.75,0.75,,,,,
